season,game_type,player_id,team_abbrev,zone,sog,goals,sh_pct
2026,2,8482073,NYR,Outside L,0,0,0
2026,2,8482073,NYR,Outside R,15,0,0
2026,2,8482073,NYR,R Circle,7,0,0
2026,2,8482073,NYR,R Corner,0,0,0
2026,2,8482073,NYR,R Net Side,1,0,0
2026,2,8482073,NYR,R Point,37,0,0
2026,2,8482095,OTT,Behind the Net,0,0,0
2026,2,8482095,OTT,Beyond Red Line,9,0,0
2026,2,8482095,OTT,Center Point,12,0,0
2026,2,8482095,OTT,Crease,0,0,0
2026,2,8482095,OTT,High Slot,1,0,0
2026,2,8482095,OTT,L Circle,10,1,0.1
2026,2,8482095,OTT,L Corner,0,0,0
2026,2,8482095,OTT,L Net Side,0,0,0
2026,2,8482095,OTT,L Point,33,0,0
2026,2,8482095,OTT,Low Slot,3,2,0.6667
2026,2,8482095,OTT,Offensive Neutral Zone,1,0,0
2026,2,8482095,OTT,Outside L,16,0,0
2026,2,8482095,OTT,Outside R,1,0,0
2026,2,8482095,OTT,R Circle,1,0,0
2026,2,8482095,OTT,R Corner,0,0,0
2026,2,8482095,OTT,R Net Side,0,0,0
2026,2,8482095,OTT,R Point,3,0,0
2026,2,8482751,SEA,Behind the Net,2,0,0
2026,2,8482751,SEA,Beyond Red Line,1,0,0
2026,2,8482751,SEA,Center Point,0,0,0
2026,2,8482751,SEA,Crease,2,1,0.5
2026,2,8482751,SEA,High Slot,13,2,0.1538
2026,2,8482751,SEA,L Circle,8,0,0
2026,2,8482751,SEA,L Corner,0,0,0
2026,2,8482751,SEA,L Net Side,3,0,0
2026,2,8482751,SEA,L Point,2,0,0
2026,2,8482751,SEA,Low Slot,22,1,0.0455
2026,2,8482751,SEA,Offensive Neutral Zone,2,0,0
2026,2,8482751,SEA,Outside L,2,0,0
2026,2,8482751,SEA,Outside R,5,0,0
2026,2,8482751,SEA,R Circle,12,0,0
2026,2,8482751,SEA,R Corner,1,0,0
2026,2,8482751,SEA,R Net Side,9,0,0
2026,2,8482751,SEA,R Point,3,0,0
2026,2,8483499,"MIN,VAN",Behind the Net,0,0,0
2026,2,8483499,"MIN,VAN",Beyond Red Line,0,0,0
2026,2,8483499,"MIN,VAN",Center Point,1,0,0
2026,2,8483499,"MIN,VAN",Crease,2,0,0
2026,2,8483499,"MIN,VAN",High Slot,19,3,0.1579
2026,2,8483499,"MIN,VAN",L Circle,9,1,0.1111
2026,2,8483499,"MIN,VAN",L Corner,0,0,0
2026,2,8483499,"MIN,VAN",L Net Side,2,0,0
2026,2,8483499,"MIN,VAN",L Point,10,0,0
2026,2,8483499,"MIN,VAN",Low Slot,15,2,0.1333
2026,2,8483499,"MIN,VAN",Offensive Neutral Zone,2,0,0
2026,2,8483499,"MIN,VAN",Outside L,9,1,0.1111
2026,2,8483499,"MIN,VAN",Outside R,3,0,0
2026,2,8483499,"MIN,VAN",R Circle,15,1,0.0667
2026,2,8483499,"MIN,VAN",R Corner,0,0,0
2026,2,8483499,"MIN,VAN",R Net Side,0,0,0
2026,2,8483499,"MIN,VAN",R Point,0,0,0
2026,2,8483609,CGY,Behind the Net,1,0,0
2026,2,8483609,CGY,Beyond Red Line,4,0,0
2026,2,8483609,CGY,Center Point,8,0,0
2026,2,8483609,CGY,Crease,3,1,0.3333
2026,2,8483609,CGY,High Slot,9,1,0.1111
2026,2,8483609,CGY,L Circle,2,1,0.5
2026,2,8483609,CGY,L Corner,0,0,0
2026,2,8483609,CGY,L Net Side,2,0,0
2026,2,8483609,CGY,L Point,1,0,0
2026,2,8483609,CGY,Low Slot,22,3,0.1364
2026,2,8483609,CGY,Offensive Neutral Zone,1,0,0
2026,2,8483609,CGY,Outside L,4,0,0
2026,2,8483609,CGY,Outside R,6,0,0
2026,2,8483609,CGY,R Circle,14,0,0
2026,2,8483609,CGY,R Corner,0,0,0
2026,2,8483609,CGY,R Net Side,1,0,0
2026,2,8483609,CGY,R Point,2,0,0
2026,2,8485702,NYI,Behind the Net,0,0,0
2026,2,8485702,NYI,Beyond Red Line,1,0,0
2026,2,8485702,NYI,Center Point,0,0,0
2026,2,8485702,NYI,Crease,1,0,0
2026,2,8485702,NYI,High Slot,9,1,0.1111
2026,2,8485702,NYI,L Circle,6,0,0
2026,2,8485702,NYI,L Corner,0,0,0
2026,2,8485702,NYI,L Net Side,5,1,0.2
2026,2,8485702,NYI,L Point,3,0,0
2026,2,8485702,NYI,Low Slot,8,2,0.25
2026,2,8485702,NYI,Offensive Neutral Zone,1,0,0
2026,2,8485702,NYI,Outside L,4,0,0
2026,2,8485702,NYI,Outside R,1,0,0
2026,2,8485702,NYI,R Circle,11,1,0.0909
2026,2,8485702,NYI,R Corner,0,0,0
2026,2,8485702,NYI,R Net Side,5,0,0
2026,2,8485702,NYI,R Point,1,0,0
2026,2,8475167,TBL,Behind the Net,0,0,0
2026,2,8475167,TBL,Beyond Red Line,2,0,0
2026,2,8475167,TBL,Center Point,17,0,0
2026,2,8475167,TBL,Crease,0,0,0
2026,2,8475167,TBL,High Slot,4,0,0
2026,2,8475167,TBL,L Circle,6,0,0
2026,2,8475167,TBL,L Corner,0,0,0
2026,2,8475167,TBL,L Net Side,1,0,0
2026,2,8475167,TBL,L Point,9,1,0.1111
2026,2,8475167,TBL,Low Slot,0,0,0
2026,2,8475167,TBL,Offensive Neutral Zone,1,0,0
2026,2,8475167,TBL,Outside L,9,0,0
2026,2,8475167,TBL,Outside R,0,0,0
2026,2,8475167,TBL,R Circle,1,0,0
2026,2,8475167,TBL,R Corner,0,0,0
2026,2,8475167,TBL,R Net Side,0,0,0
2026,2,8475167,TBL,R Point,0,0,0
2026,2,8475208,LAK,Behind the Net,0,0,0
2026,2,8475208,LAK,Beyond Red Line,5,0,0
2026,2,8475208,LAK,Center Point,13,0,0
2026,2,8475208,LAK,Crease,0,0,0
2026,2,8475208,LAK,High Slot,6,1,0.1667
2026,2,8475208,LAK,L Circle,5,0,0
2026,2,8475208,LAK,L Corner,0,0,0
2026,2,8475208,LAK,L Net Side,2,0,0
2026,2,8475208,LAK,L Point,16,1,0.0625
2026,2,8475208,LAK,Low Slot,3,0,0
2026,2,8475208,LAK,Offensive Neutral Zone,2,0,0
2026,2,8475208,LAK,Outside L,6,0,0
2026,2,8475208,LAK,Outside R,0,0,0
2026,2,8475208,LAK,R Circle,0,0,0
2026,2,8475208,LAK,R Corner,0,0,0
2026,2,8475208,LAK,R Net Side,0,0,0
2026,2,8475208,LAK,R Point,3,0,0
2026,2,8475324,OTT,Behind the Net,0,0,0
2026,2,8475324,OTT,Beyond Red Line,0,0,0
2026,2,8475324,OTT,Center Point,5,0,0
2026,2,8475324,OTT,Crease,0,0,0
2026,2,8475324,OTT,High Slot,1,0,0
2026,2,8475324,OTT,L Circle,0,0,0
2026,2,8475324,OTT,L Corner,0,0,0
2026,2,8475324,OTT,L Net Side,0,0,0
2026,2,8475324,OTT,L Point,2,0,0
2026,2,8475324,OTT,Low Slot,5,1,0.2
2026,2,8475324,OTT,Offensive Neutral Zone,0,0,0
2026,2,8475324,OTT,Outside L,0,0,0
2026,2,8475324,OTT,Outside R,5,2,0.4
2026,2,8475324,OTT,R Circle,8,0,0
2026,2,8475324,OTT,R Corner,0,0,0
2026,2,8475324,OTT,R Net Side,0,0,0
2026,2,8475324,OTT,R Point,10,1,0.1
2026,2,8475794,DAL,Behind the Net,0,0,0
2026,2,8475794,DAL,Beyond Red Line,0,0,0
2026,2,8475794,DAL,Center Point,0,0,0
2026,2,8475794,DAL,Crease,0,0,0
2026,2,8475794,DAL,High Slot,4,2,0.5
2026,2,8475794,DAL,L Circle,2,1,0.5
2026,2,8475794,DAL,L Corner,0,0,0
2026,2,8475794,DAL,L Net Side,2,0,0
2026,2,8475794,DAL,L Point,0,0,0
2026,2,8475794,DAL,Low Slot,15,3,0.2
2026,2,8475794,DAL,Offensive Neutral Zone,1,0,0
2026,2,8475794,DAL,Outside L,1,1,1
2026,2,8475794,DAL,Outside R,1,0,0
2026,2,8475794,DAL,R Circle,3,0,0
2026,2,8475794,DAL,R Corner,0,0,0
2026,2,8475794,DAL,R Net Side,0,0,0
2026,2,8475794,DAL,R Point,2,0,0
2026,2,8476473,"CHI,EDM",Behind the Net,0,0,0
2026,2,8476473,"CHI,EDM",Beyond Red Line,6,0,0
2026,2,8476473,"CHI,EDM",Center Point,10,0,0
2026,2,8476473,"CHI,EDM",Crease,0,0,0
2026,2,8476473,"CHI,EDM",High Slot,6,2,0.3333
2026,2,8476473,"CHI,EDM",L Circle,1,0,0
2026,2,8476473,"CHI,EDM",L Corner,0,0,0
2026,2,8476473,"CHI,EDM",L Net Side,0,0,0
2026,2,8476473,"CHI,EDM",L Point,4,0,0
2026,2,8476473,"CHI,EDM",Low Slot,3,1,0.3333
2026,2,8476473,"CHI,EDM",Offensive Neutral Zone,2,0,0
2026,2,8476473,"CHI,EDM",Outside L,1,0,0
2026,2,8476473,"CHI,EDM",Outside R,8,1,0.125
2026,2,8476473,"CHI,EDM",R Circle,5,0,0
2026,2,8476473,"CHI,EDM",R Corner,0,0,0
2026,2,8476473,"CHI,EDM",R Net Side,2,0,0
2026,2,8476473,"CHI,EDM",R Point,22,1,0.0455
2026,2,8476479,"LAK,MTL",Behind the Net,3,1,0.3333
2026,2,8476479,"LAK,MTL",Beyond Red Line,0,0,0
2026,2,8476479,"LAK,MTL",Center Point,0,0,0
2026,2,8476479,"LAK,MTL",Crease,6,0,0
2026,2,8476479,"LAK,MTL",High Slot,14,1,0.0714
2026,2,8476479,"LAK,MTL",L Circle,5,1,0.2
2026,2,8476479,"LAK,MTL",L Corner,1,0,0
2026,2,8476479,"LAK,MTL",L Net Side,1,0,0
2026,2,8476479,"LAK,MTL",L Point,9,0,0
2026,2,8476479,"LAK,MTL",Low Slot,28,3,0.1071
2026,2,8476479,"LAK,MTL",Offensive Neutral Zone,4,0,0
2026,2,8476479,"LAK,MTL",Outside L,8,0,0
2026,2,8476479,"LAK,MTL",Outside R,3,0,0
2026,2,8476479,"LAK,MTL",R Circle,3,0,0
2026,2,8476479,"LAK,MTL",R Corner,0,0,0
2026,2,8476479,"LAK,MTL",R Net Side,4,0,0
2026,2,8476479,"LAK,MTL",R Point,2,0,0
2026,2,8476889,DAL,Behind the Net,0,0,0
2026,2,8476889,DAL,Beyond Red Line,0,0,0
2026,2,8476889,DAL,Center Point,2,0,0
2026,2,8476889,DAL,Crease,2,0,0
2026,2,8476889,DAL,High Slot,4,1,0.25
2026,2,8476889,DAL,L Circle,1,0,0
2026,2,8476889,DAL,L Corner,0,0,0
2026,2,8476889,DAL,L Net Side,0,0,0
2026,2,8476889,DAL,L Point,1,0,0
2026,2,8476889,DAL,Low Slot,13,1,0.0769
2026,2,8476889,DAL,Offensive Neutral Zone,2,0,0
2026,2,8476889,DAL,Outside L,4,0,0
2026,2,8476889,DAL,Outside R,1,0,0
2026,2,8476889,DAL,R Circle,7,0,0
2026,2,8476889,DAL,R Corner,0,0,0
2026,2,8476889,DAL,R Net Side,1,0,0
2026,2,8476889,DAL,R Point,0,0,0
2026,2,8476897,STL,Behind the Net,2,0,0
2026,2,8476897,STL,Beyond Red Line,2,0,0
2026,2,8476897,STL,Center Point,2,1,0.5
2026,2,8476897,STL,Crease,4,1,0.25
2026,2,8476897,STL,High Slot,1,0,0
2026,2,8476897,STL,L Circle,4,1,0.25
2026,2,8476897,STL,L Corner,0,0,0
2026,2,8476897,STL,L Net Side,3,0,0
2026,2,8476897,STL,L Point,1,0,0
2026,2,8476897,STL,Low Slot,9,2,0.2222
2026,2,8476897,STL,Offensive Neutral Zone,1,0,0
2026,2,8476897,STL,Outside L,1,0,0
2026,2,8476897,STL,Outside R,3,0,0
2026,2,8476897,STL,R Circle,3,0,0
2026,2,8476897,STL,R Corner,0,0,0
2026,2,8476897,STL,R Net Side,0,0,0
2026,2,8476897,STL,R Point,1,0,0
2026,2,8476927,VAN,Behind the Net,0,0,0
2026,2,8476927,VAN,Beyond Red Line,3,1,0.3333
2026,2,8476927,VAN,Center Point,3,0,0
2026,2,8476927,VAN,Crease,0,0,0
2026,2,8476927,VAN,High Slot,7,3,0.4286
2026,2,8476927,VAN,L Circle,7,0,0
2026,2,8476927,VAN,L Corner,0,0,0
2026,2,8476927,VAN,L Net Side,1,0,0
2026,2,8476927,VAN,L Point,5,0,0
2026,2,8476927,VAN,Low Slot,10,4,0.4
2026,2,8476927,VAN,Offensive Neutral Zone,4,0,0
2026,2,8476927,VAN,Outside L,5,0,0
2026,2,8476927,VAN,Outside R,1,0,0
2026,2,8476927,VAN,R Circle,5,1,0.2
2026,2,8476927,VAN,R Corner,0,0,0
2026,2,8476927,VAN,R Net Side,0,0,0
2026,2,8476927,VAN,R Point,0,0,0
2026,2,8477446,"NSH,MIN",Behind the Net,0,0,0
2026,2,8477446,"NSH,MIN",Beyond Red Line,2,0,0
2026,2,8477446,"NSH,MIN",Center Point,2,0,0
2026,2,8477446,"NSH,MIN",Crease,15,2,0.1333
2026,2,8477446,"NSH,MIN",High Slot,4,1,0.25
2026,2,8477446,"NSH,MIN",L Circle,6,0,0
2026,2,8477446,"NSH,MIN",L Corner,0,0,0
2026,2,8477446,"NSH,MIN",L Net Side,5,0,0
2026,2,8477446,"NSH,MIN",L Point,4,0,0
2026,2,8477446,"NSH,MIN",Low Slot,35,5,0.1429
2026,2,8477446,"NSH,MIN",Offensive Neutral Zone,6,0,0
2026,2,8477446,"NSH,MIN",Outside L,5,0,0
2026,2,8477446,"NSH,MIN",Outside R,12,0,0
2026,2,8477446,"NSH,MIN",R Circle,6,0,0
2026,2,8477446,"NSH,MIN",R Corner,1,0,0
2026,2,8477446,"NSH,MIN",R Net Side,2,0,0
2026,2,8477446,"NSH,MIN",R Point,4,0,0
2026,2,8477450,"CHI,EDM",Behind the Net,1,0,0
2026,2,8477450,"CHI,EDM",Beyond Red Line,5,0,0
2026,2,8477450,"CHI,EDM",Center Point,2,0,0
2026,2,8477450,"CHI,EDM",Crease,1,0,0
2026,2,8477450,"CHI,EDM",High Slot,11,4,0.3636
2026,2,8477450,"CHI,EDM",L Circle,10,0,0
2026,2,8477450,"CHI,EDM",L Corner,0,0,0
2026,2,8477450,"CHI,EDM",L Net Side,1,0,0
2026,2,8477450,"CHI,EDM",L Point,4,0,0
2026,2,8477450,"CHI,EDM",Low Slot,18,2,0.1111
2026,2,8477450,"CHI,EDM",Offensive Neutral Zone,1,0,0
2026,2,8477450,"CHI,EDM",Outside L,6,0,0
2026,2,8477450,"CHI,EDM",Outside R,3,1,0.3333
2026,2,8477450,"CHI,EDM",R Circle,6,0,0
2026,2,8477450,"CHI,EDM",R Corner,0,0,0
2026,2,8477450,"CHI,EDM",R Net Side,1,0,0
2026,2,8477450,"CHI,EDM",R Point,3,0,0
2026,2,8477953,EDM,Behind the Net,0,0,0
2026,2,8477953,EDM,Beyond Red Line,3,0,0
2026,2,8477953,EDM,Center Point,0,0,0
2026,2,8477953,EDM,Crease,0,0,0
2026,2,8477953,EDM,High Slot,8,4,0.5
2026,2,8477953,EDM,L Circle,3,0,0
2026,2,8477953,EDM,L Corner,0,0,0
2026,2,8477953,EDM,L Net Side,3,0,0
2026,2,8477953,EDM,L Point,1,0,0
2026,2,8477953,EDM,Low Slot,17,3,0.1765
2026,2,8477953,EDM,Offensive Neutral Zone,5,0,0
2026,2,8477953,EDM,Outside L,1,0,0
2026,2,8477953,EDM,Outside R,6,0,0
2026,2,8477953,EDM,R Circle,10,1,0.1
2026,2,8477953,EDM,R Corner,1,0,0
2026,2,8477953,EDM,R Net Side,3,0,0
2026,2,8477953,EDM,R Point,4,0,0
2026,2,8477998,"LAK,OTT",Behind the Net,2,0,0
2026,2,8477998,"LAK,OTT",Beyond Red Line,4,0,0
2026,2,8477998,"LAK,OTT",Center Point,3,1,0.3333
2026,2,8477998,"LAK,OTT",Crease,3,1,0.3333
2026,2,8477998,"LAK,OTT",High Slot,14,4,0.2857
2026,2,8477998,"LAK,OTT",L Circle,12,2,0.1667
2026,2,8477998,"LAK,OTT",L Corner,0,0,0
2026,2,8477998,"LAK,OTT",L Net Side,1,0,0
2026,2,8477998,"LAK,OTT",L Point,4,0,0
2026,2,8477998,"LAK,OTT",Low Slot,32,3,0.0938
2026,2,8477998,"LAK,OTT",Offensive Neutral Zone,0,0,0
2026,2,8477998,"LAK,OTT",Outside L,9,0,0
2026,2,8477998,"LAK,OTT",Outside R,4,0,0
2026,2,8477998,"LAK,OTT",R Circle,12,0,0
2026,2,8477998,"LAK,OTT",R Corner,0,0,0
2026,2,8477998,"LAK,OTT",R Net Side,3,1,0.3333
2026,2,8477998,"LAK,OTT",R Point,2,1,0.5
2026,2,8478434,VGK,Behind the Net,0,0,0
2026,2,8478434,VGK,Beyond Red Line,2,0,0
2026,2,8478434,VGK,Center Point,6,0,0
2026,2,8478434,VGK,Crease,4,1,0.25
2026,2,8478434,VGK,High Slot,1,0,0
2026,2,8478434,VGK,L Circle,3,0,0
2026,2,8478434,VGK,L Corner,0,0,0
2026,2,8478434,VGK,L Net Side,1,0,0
2026,2,8478434,VGK,L Point,2,0,0
2026,2,8478434,VGK,Low Slot,21,4,0.1905
2026,2,8478434,VGK,Offensive Neutral Zone,8,0,0
2026,2,8478434,VGK,Outside L,2,0,0
2026,2,8478434,VGK,Outside R,6,0,0
2026,2,8478434,VGK,R Circle,6,1,0.1667
2026,2,8478434,VGK,R Corner,1,0,0
2026,2,8478434,VGK,R Net Side,0,0,0
2026,2,8478434,VGK,R Point,4,0,0
2026,2,8478970,CAR,Behind the Net,0,0,0
2026,2,8478970,CAR,Beyond Red Line,6,0,0
2026,2,8478970,CAR,Center Point,11,0,0
2026,2,8478970,CAR,Crease,0,0,0
2026,2,8478970,CAR,High Slot,5,0,0
2026,2,8478970,CAR,L Circle,4,1,0.25
2026,2,8478970,CAR,L Corner,0,0,0
2026,2,8478970,CAR,L Net Side,0,0,0
2026,2,8478970,CAR,L Point,6,0,0
2026,2,8478970,CAR,Low Slot,7,0,0
2026,2,8478970,CAR,Offensive Neutral Zone,2,0,0
2026,2,8478970,CAR,Outside L,3,0,0
2026,2,8478970,CAR,Outside R,10,0,0
2026,2,8478970,CAR,R Circle,8,0,0
2026,2,8478970,CAR,R Corner,1,0,0
2026,2,8478970,CAR,R Net Side,0,0,0
2026,2,8478970,CAR,R Point,37,1,0.027
2026,2,8480727,"VGK,CGY",Behind the Net,0,0,0
2026,2,8480727,"VGK,CGY",Beyond Red Line,4,0,0
2026,2,8480727,"VGK,CGY",Center Point,11,0,0
2026,2,8480727,"VGK,CGY",Crease,0,0,0
2026,2,8480727,"VGK,CGY",High Slot,4,0,0
2026,2,8480727,"VGK,CGY",L Circle,2,0,0
2026,2,8480727,"VGK,CGY",L Corner,0,0,0
2026,2,8480727,"VGK,CGY",L Net Side,0,0,0
2026,2,8480727,"VGK,CGY",L Point,2,0,0
2026,2,8480727,"VGK,CGY",Low Slot,3,1,0.3333
2026,2,8480727,"VGK,CGY",Offensive Neutral Zone,5,0,0
2026,2,8480727,"VGK,CGY",Outside L,0,0,0
2026,2,8480727,"VGK,CGY",Outside R,6,0,0
2026,2,8480727,"VGK,CGY",R Circle,10,0,0
2026,2,8480727,"VGK,CGY",R Corner,0,0,0
2026,2,8480727,"VGK,CGY",R Net Side,0,0,0
2026,2,8480727,"VGK,CGY",R Point,20,1,0.05
2026,2,8481006,STL,Behind the Net,0,0,0
2026,2,8481006,STL,Beyond Red Line,4,0,0
2026,2,8481006,STL,Center Point,6,0,0
2026,2,8481006,STL,Crease,0,0,0
2026,2,8481006,STL,High Slot,3,0,0
2026,2,8481006,STL,L Circle,9,0,0
2026,2,8481006,STL,L Corner,0,0,0
2026,2,8481006,STL,L Net Side,1,0,0
2026,2,8481006,STL,L Point,25,2,0.08
2026,2,8481006,STL,Low Slot,5,1,0.2
2026,2,8481006,STL,Offensive Neutral Zone,1,0,0
2026,2,8481006,STL,Outside L,9,0,0
2026,2,8481006,STL,Outside R,1,0,0
2026,2,8481006,STL,R Circle,2,0,0
2026,2,8481006,STL,R Corner,0,0,0
2026,2,8481006,STL,R Net Side,1,0,0
2026,2,8481006,STL,R Point,1,0,0
2026,2,8481043,WPG,Behind the Net,1,1,1
2026,2,8481043,WPG,Beyond Red Line,6,0,0
2026,2,8481043,WPG,Center Point,3,0,0
2026,2,8481043,WPG,Crease,1,1,1
2026,2,8481043,WPG,High Slot,8,1,0.125
2026,2,8481043,WPG,L Circle,6,0,0
2026,2,8481043,WPG,L Corner,0,0,0
2026,2,8481043,WPG,L Net Side,1,0,0
2026,2,8481043,WPG,L Point,5,0,0
2026,2,8481043,WPG,Low Slot,22,4,0.1818
2026,2,8481043,WPG,Offensive Neutral Zone,1,0,0
2026,2,8481043,WPG,Outside L,10,0,0
2026,2,8481043,WPG,Outside R,7,0,0
2026,2,8481043,WPG,R Circle,10,1,0.1
2026,2,8481043,WPG,R Corner,0,0,0
2026,2,8481043,WPG,R Net Side,3,0,0
2026,2,8481043,WPG,R Point,2,0,0
2026,2,8482159,PHI,Behind the Net,0,0,0
2026,2,8482159,PHI,Beyond Red Line,0,0,0
2026,2,8482159,PHI,Center Point,2,0,0
2026,2,8482159,PHI,Crease,0,0,0
2026,2,8482159,PHI,High Slot,12,4,0.3333
2026,2,8482159,PHI,L Circle,17,5,0.2941
2026,2,8482159,PHI,L Corner,1,0,0
2026,2,8482159,PHI,L Net Side,1,0,0
2026,2,8482159,PHI,L Point,0,0,0
2026,2,8482159,PHI,Low Slot,15,1,0.0667
2026,2,8482159,PHI,Offensive Neutral Zone,1,0,0
2026,2,8482159,PHI,Outside L,3,0,0
2026,2,8482159,PHI,Outside R,2,1,0.5
2026,2,8482159,PHI,R Circle,6,2,0.3333
2026,2,8482159,PHI,R Corner,0,0,0
2026,2,8482159,PHI,R Net Side,0,0,0
2026,2,8482159,PHI,R Point,1,0,0
2026,2,8482176,CHI,Behind the Net,0,0,0
2026,2,8482176,CHI,Beyond Red Line,7,0,0
2026,2,8482176,CHI,Center Point,9,0,0
2026,2,8482176,CHI,Crease,3,0,0
2026,2,8482176,CHI,High Slot,12,4,0.3333
2026,2,8482176,CHI,L Circle,12,0,0
2026,2,8482176,CHI,L Corner,0,0,0
2026,2,8482176,CHI,L Net Side,1,0,0
2026,2,8482176,CHI,L Point,12,1,0.0833
2026,2,8482176,CHI,Low Slot,4,1,0.25
2026,2,8482176,CHI,Offensive Neutral Zone,2,0,0
2026,2,8482176,CHI,Outside L,8,0,0
2026,2,8482176,CHI,Outside R,1,0,0
2026,2,8482176,CHI,R Circle,0,0,0
2026,2,8482176,CHI,R Corner,0,0,0
2026,2,8482176,CHI,R Net Side,0,0,0
2026,2,8482176,CHI,R Point,4,0,0
2026,2,8482768,NSH,Behind the Net,1,0,0
2026,2,8482768,NSH,Beyond Red Line,0,0,0
2026,2,8482768,NSH,Center Point,1,0,0
2026,2,8482768,NSH,Crease,0,0,0
2026,2,8482768,NSH,High Slot,14,1,0.0714
2026,2,8482768,NSH,L Circle,7,0,0
2026,2,8482768,NSH,L Corner,1,0,0
2026,2,8482768,NSH,L Net Side,2,0,0
2026,2,8482768,NSH,L Point,6,0,0
2026,2,8482768,NSH,Low Slot,22,2,0.0909
2026,2,8482768,NSH,Offensive Neutral Zone,1,0,0
2026,2,8482768,NSH,Outside L,2,0,0
2026,2,8482768,NSH,Outside R,3,0,0
2026,2,8482768,NSH,R Circle,9,0,0
2026,2,8482768,NSH,R Corner,0,0,0
2026,2,8482768,NSH,R Net Side,1,1,1
2026,2,8482768,NSH,R Point,0,0,0
2026,2,8482858,SEA,Behind the Net,0,0,0
2026,2,8482858,SEA,Beyond Red Line,1,0,0
2026,2,8482858,SEA,Center Point,11,1,0.0909
2026,2,8482858,SEA,Crease,0,0,0
2026,2,8482858,SEA,High Slot,3,0,0
2026,2,8482858,SEA,L Circle,5,3,0.6
2026,2,8482858,SEA,L Corner,0,0,0
2026,2,8482858,SEA,L Net Side,1,1,1
2026,2,8482858,SEA,L Point,8,2,0.25
2026,2,8482858,SEA,Low Slot,1,0,0
2026,2,8482858,SEA,Offensive Neutral Zone,1,0,0
2026,2,8482858,SEA,Outside L,5,0,0
2026,2,8482858,SEA,Outside R,2,0,0
2026,2,8482858,SEA,R Circle,2,0,0
2026,2,8482858,SEA,R Corner,0,0,0
2026,2,8482858,SEA,R Net Side,1,0,0
2026,2,8482858,SEA,R Point,5,1,0.2
2026,2,8484142,PHI,Behind the Net,0,0,0
2026,2,8484142,PHI,Beyond Red Line,1,0,0
2026,2,8484142,PHI,Center Point,0,0,0
2026,2,8484142,PHI,Crease,3,2,0.6667
2026,2,8484142,PHI,High Slot,4,0,0
2026,2,8484142,PHI,L Circle,5,0,0
2026,2,8484142,PHI,L Corner,0,0,0
2026,2,8484142,PHI,L Net Side,0,0,0
2026,2,8484142,PHI,L Point,1,0,0
2026,2,8484142,PHI,Low Slot,21,2,0.0952
2026,2,8484142,PHI,Offensive Neutral Zone,2,0,0
2026,2,8484142,PHI,Outside L,2,0,0
2026,2,8484142,PHI,Outside R,0,0,0
2026,2,8484142,PHI,R Circle,4,1,0.25
2026,2,8484142,PHI,R Corner,0,0,0
2026,2,8484142,PHI,R Net Side,0,0,0
2026,2,8484142,PHI,R Point,0,0,0
2026,2,8475842,"NYR,BUF",Behind the Net,0,0,0
2026,2,8475842,"NYR,BUF",Beyond Red Line,9,1,0.1111
2026,2,8475842,"NYR,BUF",Center Point,0,0,0
2026,2,8475842,"NYR,BUF",Crease,5,1,0.2
2026,2,8475842,"NYR,BUF",High Slot,6,0,0
2026,2,8475842,"NYR,BUF",L Circle,2,1,0.5
2026,2,8475842,"NYR,BUF",L Corner,0,0,0
2026,2,8475842,"NYR,BUF",L Net Side,2,0,0
2026,2,8475842,"NYR,BUF",L Point,2,0,0
2026,2,8475842,"NYR,BUF",Low Slot,20,3,0.15
2026,2,8475842,"NYR,BUF",Offensive Neutral Zone,6,0,0
2026,2,8475842,"NYR,BUF",Outside L,0,0,0
2026,2,8475842,"NYR,BUF",Outside R,10,1,0.1
2026,2,8475842,"NYR,BUF",R Circle,8,2,0.25
2026,2,8475842,"NYR,BUF",R Corner,0,0,0
2026,2,8475842,"NYR,BUF",R Net Side,1,0,0
2026,2,8475842,"NYR,BUF",R Point,4,0,0
2026,2,8476917,NYI,Behind the Net,0,0,0
2026,2,8476917,NYI,Beyond Red Line,7,0,0
2026,2,8476917,NYI,Center Point,18,0,0
2026,2,8476917,NYI,Crease,1,0,0
2026,2,8476917,NYI,High Slot,7,0,0
2026,2,8476917,NYI,L Circle,9,1,0.1111
2026,2,8476917,NYI,L Corner,1,0,0
2026,2,8476917,NYI,L Net Side,3,0,0
2026,2,8476917,NYI,L Point,31,1,0.0323
2026,2,8476917,NYI,Low Slot,6,0,0
2026,2,8476917,NYI,Offensive Neutral Zone,2,0,0
2026,2,8476917,NYI,Outside L,13,2,0.1538
2026,2,8476917,NYI,Outside R,8,0,0
2026,2,8476917,NYI,R Circle,4,0,0
2026,2,8476917,NYI,R Corner,0,0,0
2026,2,8476917,NYI,R Net Side,2,0,0
2026,2,8476917,NYI,R Point,10,0,0
2026,2,8477380,NYR,Behind the Net,0,0,0
2026,2,8477380,NYR,Beyond Red Line,0,0,0
2026,2,8477380,NYR,Center Point,4,0,0
2026,2,8477380,NYR,Crease,1,1,1
2026,2,8477380,NYR,High Slot,5,1,0.2
2026,2,8477380,NYR,L Circle,4,1,0.25
2026,2,8477380,NYR,L Corner,0,0,0
2026,2,8477380,NYR,L Net Side,2,0,0
2026,2,8477380,NYR,L Point,4,0,0
2026,2,8477380,NYR,Low Slot,15,3,0.2
2026,2,8477380,NYR,Offensive Neutral Zone,0,0,0
