season,game_type,player_id,player_name,last_name,team_abbrev,position,shoots,gp,goals,assists,points,points_per_game,plus_minus,pim,shots,shooting_pct,toi_per_game,ev_goals,ev_points,pp_goals,pp_points,sh_goals,sh_points,ot_goals,gw_goals,fo_win_pct
2026,2,8477960,Adrian Kempe,Kempe,LAK,R,L,81,36,37,73,0.90123,14,58,226,0.15929,1158.3456,32,59,4,12,0,2,4,8,0.36241
2026,2,8483515,Juraj Slafkovský,Slafkovský,MTL,L,L,82,30,43,73,0.89024,9,52,180,0.16666,1112.2195,15,45,15,28,0,0,0,4,0.32786
2026,2,8475913,Mark Stone,Stone,VGK,R,R,60,28,45,73,1.21666,26,9,130,0.21538,1152.9,18,44,9,27,1,2,2,4,0.28571
2026,2,8478445,Mathew Barzal,Barzal,NYI,C,R,81,19,53,72,0.88888,10,61,184,0.10326,1239.0493,17,52,2,20,0,0,2,4,0.39772
2026,2,8480208,Drake Batherson,Batherson,OTT,R,R,79,33,38,71,0.89873,-7,33,167,0.1976,1041.1012,20,41,13,30,0,0,0,5,0.58333
2026,2,8475166,John Tavares,Tavares,TOR,C,L,82,31,40,71,0.86585,-28,28,192,0.16145,1090.6463,19,50,12,21,0,0,2,4,0.57543
2026,2,8477940,Nikolaj Ehlers,Ehlers,CAR,L,L,82,26,45,71,0.86585,8,14,207,0.1256,995.7439,16,42,10,29,0,0,1,6,0.35483
2026,2,8479407,Jesper Bratt,Bratt,NJD,L,L,82,22,49,71,0.86585,-11,12,178,0.12359,1125.8048,16,49,5,20,1,2,1,4,0.27272
2026,2,8480830,Andrei Svechnikov,Svechnikov,CAR,R,L,79,31,39,70,0.88607,1,66,203,0.1527,1019.1012,19,41,12,29,0,0,0,3,0.45454
2026,2,8478178,Darren Raddysh,Raddysh,TBL,D,R,73,22,48,70,0.9589,21,72,212,0.10377,1361.5068,12,44,10,26,0,0,1,6,NA
2026,2,8483445,Cutter Gauthier,Gauthier,ANA,L,L,76,41,28,69,0.90789,-2,28,285,0.14385,1035.171,30,50,11,19,0,0,1,7,0.49038
2026,2,8480014,Gabriel Vilardi,Vilardi,WPG,C,R,82,30,39,69,0.84146,-12,24,150,0.2,1124.378,17,45,13,24,0,0,0,2,0.42
2026,2,8479987,Morgan Geekie,Geekie,BOS,C,R,81,39,29,68,0.8395,-5,22,181,0.21546,1044.3456,27,44,12,24,0,0,1,6,0.45625
2026,2,8478439,Travis Konecny,Konecny,PHI,R,R,77,27,41,68,0.88311,14,59,168,0.16071,1145.4025,24,52,2,14,1,2,0,2,0.37735
2026,2,8477946,Dylan Larkin,Larkin,DET,C,L,74,34,33,67,0.9054,3,48,229,0.14847,1211.2297,19,42,14,24,1,1,4,9,0.52882
2026,2,8484153,Leo Carlsson,Carlsson,ANA,C,L,70,29,38,67,0.95714,4,33,193,0.15025,1149.0142,23,46,4,18,2,3,1,3,0.44364
2026,2,8480893,Kirill Marchenko,Marchenko,CBJ,R,R,76,27,40,67,0.88157,7,32,218,0.12385,1136.5394,20,43,6,23,1,1,1,7,0.5
2026,2,8481533,Trevor Zegras,Zegras,PHI,C,L,81,26,41,67,0.82716,0,62,167,0.15568,1123.1358,16,44,10,23,0,0,1,5,0.34114
2026,2,8474564,Steven Stamkos,Stamkos,NSH,C,R,82,42,24,66,0.80487,-17,58,206,0.20388,1069.6463,28,40,14,26,0,0,3,10,0.57678
2026,2,8477949,Alex Tuch,Tuch,BUF,R,R,79,33,33,66,0.83544,24,57,195,0.16923,1139.6329,23,52,7,9,3,5,1,2,0.46938
2026,2,8482093,Seth Jarvis,Jarvis,CAR,R,R,71,32,34,66,0.92957,6,23,224,0.14285,1132.7746,23,39,5,21,4,6,2,7,0.40506
2026,2,8480002,Nico Hischier,Hischier,NJD,C,L,82,28,38,66,0.80487,-6,29,211,0.1327,1243,17,42,11,23,0,1,3,6,0.55752
2026,2,8482720,Matthew Knies,Knies,TOR,L,L,79,23,43,66,0.83544,-30,29,140,0.16428,1127.5316,16,49,6,16,1,1,0,2,0.16666
2026,2,8474578,Erik Karlsson,Karlsson,PIT,D,R,75,15,51,66,0.88,8,22,176,0.08522,1416.0266,11,40,4,26,0,0,0,0,NA
2026,2,8475754,Brock Nelson,Nelson,COL,C,L,81,33,32,65,0.80246,15,36,186,0.17741,1179.1975,23,46,10,18,0,1,1,9,0.50376
2026,2,8478401,Pavel Zacha,Zacha,BOS,C,L,78,30,35,65,0.83333,4,28,131,0.229,1010.7692,19,43,11,22,0,0,2,4,0.53306
2026,2,8475810,Bryan Rust,Rust,PIT,R,R,72,29,36,65,0.90277,0,26,183,0.15846,1196.6666,20,39,8,24,1,2,0,4,0.13333
2026,2,8481604,Pavel Dorofeyev,Dorofeyev,VGK,R,L,82,37,27,64,0.78048,-3,24,230,0.16086,1056.2682,17,34,20,30,0,0,0,4,0
2026,2,8477511,Anthony Mantha,Mantha,PIT,R,L,81,33,31,64,0.79012,10,43,152,0.2171,911.2345,26,51,7,13,0,0,0,2,0.30434
2026,2,8471214,Alex Ovechkin,Ovechkin,WSH,L,R,82,32,32,64,0.78048,-5,26,244,0.13114,1046.9024,27,45,5,19,0,0,0,5,0.5
2026,2,8480023,Robert Thomas,Thomas,STL,C,R,64,25,39,64,1,22,24,102,0.24509,1140.9062,20,47,3,14,2,3,2,4,0.52495
2026,2,8480036,Miro Heiskanen,Heiskanen,DAL,D,L,77,9,54,63,0.81818,9,30,148,0.06081,1528.3766,6,34,2,28,1,1,1,3,NA
2026,2,8476880,Tom Wilson,Wilson,WSH,R,R,72,30,32,62,0.86111,15,117,153,0.19607,1167.7638,22,49,7,12,1,1,0,3,0.44736
2026,2,8484984,Ivan Demidov,Demidov,MTL,R,L,82,19,43,62,0.75609,3,34,127,0.1496,929.8536,12,42,7,20,0,0,0,4,NA
2026,2,8477933,Sam Reinhart,Reinhart,FLA,C,R,64,29,32,61,0.95312,-18,10,166,0.17469,1277.2031,15,32,11,25,3,4,1,6,0.38095
2026,2,8477964,Ivan Barbashev,Barbashev,VGK,L,L,82,23,38,61,0.7439,20,14,133,0.17293,974.5121,21,55,2,6,0,0,0,3,0.24074
2026,2,8471215,Evgeni Malkin,Malkin,PIT,C,L,56,19,42,61,1.08928,13,61,148,0.12837,1055.625,15,39,4,22,0,0,0,3,0.44489
2026,2,8479325,Charlie McAvoy,McAvoy,BOS,D,R,69,11,50,61,0.88405,13,62,111,0.09909,1463.3768,9,38,2,23,0,0,1,1,NA
2026,2,8479345,Jakob Chychrun,Chychrun,WSH,D,L,80,26,34,60,0.75,20,62,221,0.11764,1400.45,18,42,8,18,0,0,2,8,NA
2026,2,8484762,Beckett Sennecke,Sennecke,ANA,R,R,82,23,37,60,0.7317,-12,62,197,0.11675,1046.7073,21,46,1,13,1,1,1,2,0.6
2026,2,8474590,John Carlson,Carlson,"WSH,ANA",D,R,71,14,46,60,0.84507,9,32,153,0.0915,1389.6197,12,46,2,14,0,0,0,1,0
2026,2,8481542,Moritz Seider,Seider,DET,D,R,82,10,50,60,0.7317,15,57,187,0.05347,1539.9878,7,32,3,28,0,0,1,2,NA
2026,2,8481528,Dylan Cozens,Cozens,OTT,C,R,82,28,31,59,0.71951,-7,59,205,0.13658,1022.378,15,30,13,29,0,0,0,3,0.53178
2026,2,8484166,Adam Fantilli,Fantilli,CBJ,C,L,82,24,35,59,0.71951,-13,38,214,0.11214,1134.1463,20,46,4,13,0,0,2,3,0.49819
2026,2,8484227,Will Smith,Smith,SJS,C,R,69,24,35,59,0.85507,1,16,166,0.14457,1090.9855,16,42,8,17,0,0,1,5,0.3125
2026,2,8485366,Matthew Schaefer,Schaefer,NYI,D,L,82,23,36,59,0.71951,13,38,222,0.1036,1480.9634,15,41,8,18,0,0,2,4,NA
2026,2,8480801,Brady Tkachuk,Tkachuk,OTT,L,L,60,22,37,59,0.98333,4,71,221,0.09954,1017.6166,16,38,5,20,1,1,1,3,0.57565
2026,2,8479410,Mikhail Sergachev,Sergachev,UTA,D,L,78,10,49,59,0.75641,2,44,159,0.06289,1457.7435,5,31,5,26,0,2,0,1,NA
2026,2,8477479,Tyler Bertuzzi,Bertuzzi,CHI,L,L,79,32,26,58,0.73417,-16,42,164,0.19512,1106.8481,21,37,11,21,0,0,1,3,0.45132
2026,2,8477935,Sam Bennett,Bennett,FLA,C,L,76,26,32,58,0.76315,-10,82,201,0.12935,1109.5526,21,44,5,14,0,0,1,5,0.47562
2026,2,8476881,Tomas Hertl,Hertl,VGK,C,L,82,24,34,58,0.70731,-17,39,202,0.11881,1022.0365,11,33,13,25,0,0,2,4,0.57831
2026,2,8475745,Charlie Coyle,Coyle,CBJ,C,R,82,20,38,58,0.70731,3,14,144,0.13888,1085.9634,13,45,7,13,0,0,0,3,0.50729
2026,2,8478440,Dylan Strome,Strome,WSH,C,L,80,19,39,58,0.725,2,46,143,0.13286,1082.2625,13,37,6,21,0,0,0,2,0.58245
2026,2,8481605,Jackson LaCombe,LaCombe,ANA,D,L,82,10,48,58,0.70731,-2,19,157,0.06369,1454.878,6,39,3,17,1,2,0,0,NA
2026,2,8477500,Bo Horvat,Horvat,NYI,C,L,68,31,26,57,0.83823,8,40,226,0.13716,1245.7794,23,40,7,16,1,1,2,7,0.5628
2026,2,8482109,Alexis Lafrenière,Lafrenière,NYR,L,L,82,24,33,57,0.69512,-7,20,164,0.14634,1055.9024,15,42,9,15,0,0,0,5,0.23684
2026,2,8478873,Troy Terry,Terry,ANA,R,R,61,19,38,57,0.93442,11,14,161,0.11801,1100.836,16,41,1,12,2,4,1,3,0.4
2026,2,8474141,Patrick Kane,Kane,DET,R,L,67,16,41,57,0.85074,-1,16,169,0.09467,1061.7164,14,38,2,19,0,0,0,4,0.33333
2026,2,8476454,Ryan Nugent-Hopkins,Nugent-Hopkins,EDM,C,L,72,20,36,56,0.77777,-9,21,133,0.15037,1143.5,9,26,11,29,0,1,0,2,0.47382
2026,2,8482146,Luke Evangelista,Evangelista,NSH,R,R,81,12,44,56,0.69135,1,28,176,0.06818,997.3456,11,39,1,17,0,0,0,1,0
2026,2,8474586,Jordan Eberle,Eberle,SEA,R,R,80,26,29,55,0.6875,2,28,168,0.15476,1108.5875,22,39,4,16,0,0,0,3,0.375
2026,2,8477409,Carter Verhaeghe,Verhaeghe,FLA,C,L,77,25,30,55,0.71428,-14,32,187,0.13368,1056.7662,19,44,6,11,0,0,0,4,0.3421
2026,2,8477505,Alexander Wennberg,Wennberg,SJS,C,L,80,18,37,55,0.6875,-25,18,93,0.19354,1227.3625,10,39,8,15,0,1,1,3,0.46785
2026,2,8477504,Josh Morrissey,Morrissey,WPG,D,L,77,14,41,55,0.71428,6,30,146,0.09589,1483.2077,12,39,2,16,0,0,1,2,NA
2026,2,8474600,Roman Josi,Josi,NSH,D,L,68,13,42,55,0.80882,-15,30,181,0.07182,1492.647,9,31,4,24,0,0,1,3,NA
2026,2,8473419,Brad Marchand,Marchand,FLA,L,L,52,27,27,54,1.03846,-16,38,138,0.19565,1064.0961,21,34,6,20,0,0,1,3,0.125
2026,2,8478042,Viktor Arvidsson,Arvidsson,BOS,L,R,69,25,29,54,0.7826,20,24,175,0.14285,875.942,21,45,4,9,0,0,0,6,0.5
2026,2,8475692,Mats Zuccarello,Zuccarello,MIN,R,L,59,15,39,54,0.91525,-5,20,122,0.12295,1118.661,9,33,6,21,0,0,3,5,0.45
2026,2,8480802,Ryan McLeod,McLeod,BUF,C,L,81,14,40,54,0.66666,25,16,90,0.15555,1056.6913,9,41,0,7,5,6,0,1,0.47663
2026,2,8482105,Jake Sanderson,Sanderson,OTT,D,L,67,14,40,54,0.80597,16,8,147,0.09523,1490.3582,9,32,5,22,0,0,0,3,NA
2026,2,8479318,Auston Matthews,Matthews,TOR,C,L,60,27,26,53,0.88333,-4,18,227,0.11894,1248.2333,22,41,5,12,0,0,1,3,0.5967
2026,2,8482809,Jackson Blake,Blake,CAR,R,R,81,22,31,53,0.65432,4,40,174,0.12643,989.9506,19,41,3,12,0,0,1,3,0
2026,2,8476468,J.T. Miller,Miller,NYR,C,L,68,17,36,53,0.77941,-30,33,144,0.11805,1208.7352,11,33,6,19,0,1,3,5,0.6146
2026,2,8476389,Vincent Trocheck,Trocheck,NYR,C,R,67,16,37,53,0.79104,-16,64,114,0.14035,1233.0746,12,35,2,16,2,2,0,1,0.56869
2026,2,8482667,William Eklund,Eklund,SJS,L,L,78,15,38,53,0.67948,-31,32,176,0.08522,1112.4487,12,37,3,16,0,0,1,1,0.35483
2026,2,8479323,Adam Fox,Fox,NYR,D,R,55,9,44,53,0.96363,5,20,91,0.0989,1417.7272,4,28,5,24,0,1,0,1,NA
2026,2,8475786,Zach Hyman,Hyman,EDM,L,R,58,31,21,52,0.89655,13,28,159,0.19496,1199.0344,21,37,10,15,0,0,1,2,0
2026,2,8481656,Aliaksei Protas,Protas,WSH,L,L,76,25,27,52,0.68421,20,20,159,0.15723,1094.171,23,48,0,1,2,3,0,5,0.44776
2026,2,8482659,Josh Doan,Doan,BUF,R,R,82,25,27,52,0.63414,-4,25,170,0.14705,951.9878,16,35,9,17,0,0,0,4,0.22222
2026,2,8478519,Anthony Cirelli,Cirelli,TBL,C,L,71,23,29,52,0.73239,38,48,125,0.184,1038.9295,18,44,3,4,2,4,1,3,0.48186
2026,2,8480015,Owen Tippett,Tippett,PHI,R,R,81,28,23,51,0.62962,-6,32,220,0.12727,1010.5802,22,41,3,7,3,3,0,2,0.3
2026,2,8482077,Dylan Holloway,Holloway,STL,L,L,59,22,29,51,0.8644,13,20,162,0.1358,1095.2372,18,43,4,8,0,0,1,2,0.48437
2026,2,8483516,Jimmy Snuggerud,Snuggerud,STL,R,R,70,21,30,51,0.72857,16,18,169,0.12426,1001.7428,16,42,5,9,0,0,0,5,0.33333
2026,2,8482097,Jack Quinn,Quinn,BUF,R,R,82,20,31,51,0.62195,4,18,191,0.10471,939.3902,16,40,4,11,0,0,0,4,0.25
2026,2,8484387,Matvei Michkov,Michkov,PHI,R,L,81,20,31,51,0.62962,0,71,163,0.12269,890.4197,16,39,4,12,0,0,1,3,0.08333
2026,2,8478493,Joel Eriksson Ek,Eriksson Ek,MIN,C,L,70,19,32,51,0.72857,16,32,194,0.09793,1144.7428,12,35,7,16,0,0,0,3,0.48992
2026,2,8477989,Christian Dvorak,Dvorak,PHI,C,L,80,18,33,51,0.6375,11,27,151,0.1192,1107.5625,15,45,3,5,0,1,0,2,0.54506
2026,2,8480012,Elias Pettersson,Pettersson,VAN,C,L,74,15,36,51,0.68918,-30,20,132,0.11363,1137.6891,10,28,4,22,1,1,0,0,0.4745
2026,2,8482122,Brock Faber,Faber,MIN,D,R,80,15,36,51,0.6375,18,39,173,0.0867,1480.625,13,38,1,11,1,2,0,1,NA
2026,2,8475184,Chris Kreider,Kreider,ANA,L,L,75,22,28,50,0.66666,-4,34,139,0.15827,1022.9333,14,33,8,17,0,0,1,3,0.35714
2026,2,8482665,Matty Beniers,Beniers,SEA,C,L,82,20,30,50,0.60975,-8,23,149,0.13422,1156.5975,14,39,6,11,0,0,0,1,0.48041
2026,2,8478010,Brayden Point,Point,TBL,C,R,63,18,32,50,0.79365,12,14,129,0.13953,1095.4761,12,39,6,11,0,0,0,0,0.45788
2026,2,8475172,Nazem Kadri,Kadri,"CGY,COL",C,L,77,16,34,50,0.64935,-30,30,213,0.07511,1142.0129,11,31,5,19,0,0,0,2,0.46916
2026,2,8476906,Shayne Gostisbehere,Gostisbehere,CAR,D,L,55,13,37,50,0.90909,11,22,116,0.11206,1153.9454,7,32,6,18,0,0,0,1,NA
2026,2,8482124,Quinton Byfield,Byfield,LAK,R,L,79,24,25,49,0.62025,-2,46,180,0.13333,1201.4556,20,37,4,11,0,1,3,4,0.45478
2026,2,8475726,Tyler Toffoli,Toffoli,SJS,C,R,79,19,30,49,0.62025,-12,10,172,0.11046,898.3544,13,34,6,15,0,0,1,2,0.27272
2026,2,8477501,Valeri Nichushkin,Nichushkin,COL,R,L,72,17,32,49,0.68055,9,26,160,0.10625,1063.5,15,44,1,4,1,1,0,1,0.5
2026,2,8476905,Chandler Stephenson,Stephenson,SEA,C,L,80,16,33,49,0.6125,-24,14,93,0.17204,1162.9,10,31,6,16,0,2,0,3,0.52093
2026,2,8475149,Marcus Johansson,Johansson,MIN,L,L,75,15,34,49,0.65333,18,12,106,0.1415,925.3066,12,39,3,9,0,1,1,4,0.375
2026,2,8473512,Claude Giroux,Giroux,OTT,R,R,82,14,35,49,0.59756,20,22,138,0.10144,978.1341,13,36,1,13,0,0,0,3,0.63078
2026,2,8479425,Filip Hronek,Hronek,VAN,D,R,82,8,41,49,0.59756,-23,33,137,0.05839,1500.3414,4,26,4,21,0,2,0,1,NA
2026,2,8476483,Rickard Rakell,Rakell,PIT,R,R,60,24,24,48,0.8,-2,8,166,0.14457,1136.9166,16,30,7,16,1,2,0,1,0.36
2026,2,8478444,Brock Boeser,Boeser,VAN,R,R,75,22,26,48,0.64,-48,8,166,0.13253,1143.2,15,28,6,19,1,1,1,3,0.41911
2026,2,8477476,Artturi Lehkonen,Lehkonen,COL,L,L,70,21,27,48,0.68571,32,16,153,0.13725,1108.8857,20,46,1,2,0,0,0,0,0.16666
2026,2,8477402,Pavel Buchnevich,Buchnevich,STL,L,L,81,20,28,48,0.59259,-10,26,142,0.14084,1076.2839,16,33,4,15,0,0,0,4,0.39676
2026,2,8475791,Taylor Hall,Hall,CAR,L,L,80,18,30,48,0.6,6,44,137,0.13138,871.775,15,41,3,7,0,0,0,1,0.40816
2026,2,8477496,Elias Lindholm,Lindholm,BOS,C,R,69,17,31,48,0.69565,-7,38,114,0.14912,1072.942,10,28,7,20,0,0,0,3,0.56074
2026,2,8482175,JJ Peterka,Peterka,UTA,R,L,82,25,22,47,0.57317,6,28,159,0.15723,959.0609,22,42,3,5,0,0,0,4,0.33333
2026,2,8475765,Vladimir Tarasenko,Tarasenko,MIN,R,L,75,23,24,47,0.62666,-11,10,148,0.1554,896.3066,18,34,5,13,0,0,1,4,0.46153
2026,2,8480220,Noah Cates,Cates,PHI,L,L,82,18,29,47,0.57317,26,44,132,0.13636,974.5975,14,37,3,9,1,1,2,4,0.45339
2026,2,8478397,Rasmus Andersson,Andersson,"CGY,VGK",D,R,81,17,30,47,0.58024,4,71,178,0.0955,1392.0987,10,33,6,13,1,1,0,0,NA
2026,2,8480865,Noah Dobson,Dobson,MTL,D,R,80,12,35,47,0.5875,5,34,158,0.07594,1349.025,10,39,2,7,0,1,0,1,NA
2026,2,8482259,Bobby McMann,McMann,"TOR,SEA",C,L,78,29,17,46,0.58974,-3,42,183,0.15846,955.8846,25,40,4,6,0,0,0,3,0.46666
2026,2,8481596,Shane Pinto,Pinto,OTT,C,R,72,23,23,46,0.63888,6,42,157,0.14649,1122.7083,16,37,5,5,2,4,0,2,0.51832
2026,2,8484911,Collin Graf,Graf,SJS,R,R,81,21,25,46,0.5679,6,12,118,0.17796,986.5679,19,42,0,1,2,3,1,4,0.29166
2026,2,8479385,Jordan Kyrou,Kyrou,STL,R,R,72,18,28,46,0.63888,-5,8,173,0.10404,943.8472,14,32,4,14,0,0,0,2,0.1875
2026,2,8481580,Connor McMichael,McMichael,WSH,L,L,78,14,32,46,0.58974,8,30,142,0.09859,1014.3717,12,40,2,5,0,1,1,5,0.4288
2026,2,8475722,Jason Zucker,Zucker,BUF,L,L,62,24,21,45,0.7258,-5,23,128,0.1875,937.3225,14,29,10,16,0,0,0,7,0.38709
2026,2,8484186,Ryan Leonard,Leonard,WSH,R,R,75,20,25,45,0.6,2,47,153,0.13071,864.8133,16,31,4,14,0,0,0,3,0.54545
2026,2,8478975,Mason Marchment,Marchment,"SEA,CBJ",L,L,68,19,26,45,0.66176,17,56,119,0.15966,1042.3088,16,38,3,7,0,0,0,3,0.35714
2026,2,8482679,Matt Coronato,Coronato,CGY,R,R,80,18,27,45,0.5625,-29,32,197,0.09137,999.1,11,30,7,15,0,0,0,3,0.39772
2026,2,8475168,Matt Duchene,Duchene,DAL,C,L,57,16,29,45,0.78947,-3,8,89,0.17977,990.5789,11,31,5,14,0,0,0,4,0.52156
2026,2,8478414,Timo Meier,Meier,NJD,R,L,77,24,20,44,0.57142,-16,22,269,0.08921,1110.974,18,34,6,10,0,0,0,5,0.456
2026,2,8478474,Lawson Crouse,Crouse,UTA,L,L,81,24,20,44,0.5432,20,46,141,0.17021,995.8148,22,41,1,1,1,2,0,4,0.34567
2026,2,8482155,Alex Laferriere,Laferriere,LAK,R,R,82,21,23,44,0.53658,3,18,209,0.10047,1098.6219,16,37,3,5,2,2,0,3,0.42307
